Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,8315,2011,4,27,,,
IDCJAC0010,8315,2011,4,28,,,
IDCJAC0010,8315,2011,4,29,,,
IDCJAC0010,8315,2011,4,30,,,
IDCJAC0010,8315,2011,5,1,,,
IDCJAC0010,8315,2011,5,2,,,
IDCJAC0010,8315,2011,5,3,,,
IDCJAC0010,8315,2011,5,4,,,
IDCJAC0010,8315,2011,5,5,,,
IDCJAC0010,8315,2011,5,6,,,
IDCJAC0010,8315,2011,5,7,,,
IDCJAC0010,8315,2011,5,8,,,
IDCJAC0010,8315,2011,5,9,,,
IDCJAC0010,8315,2011,5,10,,,
IDCJAC0010,8315,2011,5,11,,,
IDCJAC0010,8315,2011,5,12,,,
IDCJAC0010,8315,2011,5,13,,,
IDCJAC0010,8315,2011,5,14,,,
IDCJAC0010,8315,2011,5,15,,,
IDCJAC0010,8315,2011,5,16,,,
IDCJAC0010,8315,2011,5,17,,,
IDCJAC0010,8315,2011,5,18,,,
IDCJAC0010,8315,2011,5,19,,,
IDCJAC0010,8315,2011,5,20,,,
IDCJAC0010,8315,2011,5,21,,,
IDCJAC0010,8315,2011,5,22,,,
IDCJAC0010,8315,2011,5,23,,,
IDCJAC0010,8315,2011,5,24,,,
IDCJAC0010,8315,2011,5,25,,,
IDCJAC0010,8315,2011,5,26,,,
IDCJAC0010,8315,2011,5,27,,,
IDCJAC0010,8315,2011,5,28,,,
IDCJAC0010,8315,2011,5,29,,,
IDCJAC0010,8315,2011,5,30,,,
IDCJAC0010,8315,2011,5,31,,,
IDCJAC0010,8315,2011,6,1,,,
IDCJAC0010,8315,2011,6,2,,,
IDCJAC0010,8315,2011,6,3,,,
IDCJAC0010,8315,2011,6,4,,,
IDCJAC0010,8315,2011,6,5,,,
IDCJAC0010,8315,2011,6,6,,,
IDCJAC0010,8315,2011,6,7,,,
IDCJAC0010,8315,2011,6,8,,,
IDCJAC0010,8315,2011,6,9,,,
IDCJAC0010,8315,2011,6,10,,,
IDCJAC0010,8315,2011,6,11,,,
IDCJAC0010,8315,2011,6,12,,,
IDCJAC0010,8315,2011,6,13,,,
IDCJAC0010,8315,2011,6,14,,,
IDCJAC0010,8315,2011,6,15,,,
IDCJAC0010,8315,2011,6,16,,,
IDCJAC0010,8315,2011,6,17,,,
IDCJAC0010,8315,2011,6,18,,,
IDCJAC0010,8315,2011,6,19,,,
IDCJAC0010,8315,2011,6,20,,,
IDCJAC0010,8315,2011,6,21,,,
IDCJAC0010,8315,2011,6,22,,,
IDCJAC0010,8315,2011,6,23,,,
IDCJAC0010,8315,2011,6,24,,,
IDCJAC0010,8315,2011,6,25,,,
IDCJAC0010,8315,2011,6,26,,,
IDCJAC0010,8315,2011,6,27,,,
IDCJAC0010,8315,2011,6,28,,,
IDCJAC0010,8315,2011,6,29,,,
IDCJAC0010,8315,2011,6,30,,,
IDCJAC0010,8315,2011,7,1,,,
IDCJAC0010,8315,2011,7,2,,,
IDCJAC0010,8315,2011,7,3,,,
IDCJAC0010,8315,2011,7,4,,,
IDCJAC0010,8315,2011,7,5,,,
IDCJAC0010,8315,2011,7,6,,,
IDCJAC0010,8315,2011,7,7,,,
IDCJAC0010,8315,2011,7,8,,,
IDCJAC0010,8315,2011,7,9,,,
IDCJAC0010,8315,2011,7,10,,,
IDCJAC0010,8315,2011,7,11,,,
IDCJAC0010,8315,2011,7,12,,,
IDCJAC0010,8315,2011,7,13,,,
IDCJAC0010,8315,2011,7,14,,,
IDCJAC0010,8315,2011,7,15,,,
IDCJAC0010,8315,2011,7,16,,,
IDCJAC0010,8315,2011,7,17,,,
IDCJAC0010,8315,2011,7,18,,,
IDCJAC0010,8315,2011,7,19,,,
IDCJAC0010,8315,2011,7,20,20.7,1,Y
IDCJAC0010,8315,2011,7,21,19.3,1,Y
IDCJAC0010,8315,2011,7,22,20.6,1,Y
IDCJAC0010,8315,2011,7,23,21.3,1,Y
IDCJAC0010,8315,2011,7,24,22.2,1,Y
IDCJAC0010,8315,2011,7,25,23.2,1,Y
IDCJAC0010,8315,2011,7,26,21.1,1,Y
IDCJAC0010,8315,2011,7,27,22.6,1,Y
IDCJAC0010,8315,2011,7,28,21.9,1,Y
IDCJAC0010,8315,2011,7,29,21.2,1,Y
IDCJAC0010,8315,2011,7,30,21.8,1,Y
IDCJAC0010,8315,2011,7,31,22.4,1,Y
IDCJAC0010,8315,2011,8,1,21.4,1,Y
IDCJAC0010,8315,2011,8,2,21.6,1,Y
IDCJAC0010,8315,2011,8,3,19.2,1,Y
IDCJAC0010,8315,2011,8,4,17.5,1,Y
IDCJAC0010,8315,2011,8,5,18.1,1,Y
IDCJAC0010,8315,2011,8,6,23.2,1,Y
IDCJAC0010,8315,2011,8,7,23.2,1,Y
IDCJAC0010,8315,2011,8,8,18.6,1,Y
IDCJAC0010,8315,2011,8,9,18.9,1,Y
IDCJAC0010,8315,2011,8,10,19.6,1,Y
IDCJAC0010,8315,2011,8,11,18.2,1,Y
IDCJAC0010,8315,2011,8,12,21.1,1,Y
IDCJAC0010,8315,2011,8,13,24.1,1,Y
IDCJAC0010,8315,2011,8,14,20.5,1,Y
IDCJAC0010,8315,2011,8,15,20.7,1,Y
IDCJAC0010,8315,2011,8,16,18.4,1,Y
IDCJAC0010,8315,2011,8,17,18.5,1,Y
IDCJAC0010,8315,2011,8,18,20.8,1,Y
IDCJAC0010,8315,2011,8,19,23.7,1,Y
IDCJAC0010,8315,2011,8,20,23.7,1,Y
IDCJAC0010,8315,2011,8,21,24.9,1,Y
IDCJAC0010,8315,2011,8,22,19.9,1,Y
IDCJAC0010,8315,2011,8,23,20.3,1,Y
IDCJAC0010,8315,2011,8,24,19,1,Y
IDCJAC0010,8315,2011,8,25,19,1,Y
IDCJAC0010,8315,2011,8,26,19.3,1,Y
IDCJAC0010,8315,2011,8,27,20.7,1,Y
IDCJAC0010,8315,2011,8,28,19.8,1,Y
IDCJAC0010,8315,2011,8,29,21.6,1,Y
IDCJAC0010,8315,2011,8,30,21.8,1,Y
IDCJAC0010,8315,2011,8,31,22.3,1,Y
IDCJAC0010,8315,2011,9,1,22.6,1,Y
IDCJAC0010,8315,2011,9,2,19.2,1,Y
IDCJAC0010,8315,2011,9,3,19.2,1,Y
IDCJAC0010,8315,2011,9,4,20.8,1,Y
IDCJAC0010,8315,2011,9,5,20.9,1,Y
IDCJAC0010,8315,2011,9,6,20,1,Y
IDCJAC0010,8315,2011,9,7,20.2,1,Y
IDCJAC0010,8315,2011,9,8,20.7,1,Y
IDCJAC0010,8315,2011,9,9,22.4,1,Y
IDCJAC0010,8315,2011,9,10,23.5,1,Y
IDCJAC0010,8315,2011,9,11,26.6,1,Y
IDCJAC0010,8315,2011,9,12,27.5,1,Y
IDCJAC0010,8315,2011,9,13,23.7,1,Y
IDCJAC0010,8315,2011,9,14,23.4,1,Y
IDCJAC0010,8315,2011,9,15,25.3,1,Y
IDCJAC0010,8315,2011,9,16,23.7,1,Y
IDCJAC0010,8315,2011,9,17,23.7,1,Y
IDCJAC0010,8315,2011,9,18,20.2,1,Y
IDCJAC0010,8315,2011,9,19,20.8,1,Y
IDCJAC0010,8315,2011,9,20,22.7,1,Y
IDCJAC0010,8315,2011,9,21,22.7,1,Y
IDCJAC0010,8315,2011,9,22,20.7,1,Y
IDCJAC0010,8315,2011,9,23,22.7,1,Y
IDCJAC0010,8315,2011,9,24,22.9,1,Y
IDCJAC0010,8315,2011,9,25,21.8,1,Y
IDCJAC0010,8315,2011,9,26,21.1,1,Y
IDCJAC0010,8315,2011,9,27,19.8,1,Y
IDCJAC0010,8315,2011,9,28,21.6,1,Y
IDCJAC0010,8315,2011,9,29,23,1,Y
IDCJAC0010,8315,2011,9,30,29,1,Y
IDCJAC0010,8315,2011,10,1,23.8,1,Y
IDCJAC0010,8315,2011,10,2,22.6,1,Y
IDCJAC0010,8315,2011,10,3,21.2,1,Y
IDCJAC0010,8315,2011,10,4,19.7,1,Y
IDCJAC0010,8315,2011,10,5,22.5,1,Y
IDCJAC0010,8315,2011,10,6,23,1,Y
IDCJAC0010,8315,2011,10,7,22.3,1,Y
IDCJAC0010,8315,2011,10,8,23.5,1,Y
IDCJAC0010,8315,2011,10,9,22.8,1,Y
IDCJAC0010,8315,2011,10,10,23.9,1,Y
IDCJAC0010,8315,2011,10,11,24.1,1,Y
IDCJAC0010,8315,2011,10,12,23.2,1,Y
IDCJAC0010,8315,2011,10,13,23,1,Y
IDCJAC0010,8315,2011,10,14,23.2,1,Y
IDCJAC0010,8315,2011,10,15,33.6,1,Y
IDCJAC0010,8315,2011,10,16,31.5,1,Y
IDCJAC0010,8315,2011,10,17,23.2,1,Y
IDCJAC0010,8315,2011,10,18,18.9,1,Y
IDCJAC0010,8315,2011,10,19,22.6,1,Y
IDCJAC0010,8315,2011,10,20,30,1,Y
IDCJAC0010,8315,2011,10,21,34.7,1,Y
IDCJAC0010,8315,2011,10,22,30.4,1,Y
IDCJAC0010,8315,2011,10,23,24.9,1,Y
IDCJAC0010,8315,2011,10,24,25.2,1,Y
IDCJAC0010,8315,2011,10,25,23.8,1,Y
IDCJAC0010,8315,2011,10,26,25,1,Y
IDCJAC0010,8315,2011,10,27,23.1,1,Y
IDCJAC0010,8315,2011,10,28,25.2,1,Y
IDCJAC0010,8315,2011,10,29,30.8,1,Y
IDCJAC0010,8315,2011,10,30,31,1,Y
IDCJAC0010,8315,2011,10,31,30.3,1,Y
IDCJAC0010,8315,2011,11,1,34.4,1,Y
IDCJAC0010,8315,2011,11,2,33.5,1,Y
IDCJAC0010,8315,2011,11,3,27.7,1,Y
IDCJAC0010,8315,2011,11,4,23.9,1,Y
IDCJAC0010,8315,2011,11,5,25,1,Y
IDCJAC0010,8315,2011,11,6,24.6,1,Y
IDCJAC0010,8315,2011,11,7,24.1,1,Y
IDCJAC0010,8315,2011,11,8,23.7,1,Y
IDCJAC0010,8315,2011,11,9,23,1,Y
IDCJAC0010,8315,2011,11,10,25.2,1,Y
IDCJAC0010,8315,2011,11,11,25.6,1,Y
IDCJAC0010,8315,2011,11,12,25.1,1,Y
IDCJAC0010,8315,2011,11,13,24.4,1,Y
IDCJAC0010,8315,2011,11,14,24.8,1,Y
IDCJAC0010,8315,2011,11,15,27.3,1,Y
IDCJAC0010,8315,2011,11,16,25.1,1,Y
IDCJAC0010,8315,2011,11,17,24.8,1,Y
IDCJAC0010,8315,2011,11,18,25.5,1,Y
IDCJAC0010,8315,2011,11,19,28.9,1,Y
IDCJAC0010,8315,2011,11,20,34.4,1,Y
IDCJAC0010,8315,2011,11,21,31.5,1,Y
IDCJAC0010,8315,2011,11,22,36.5,1,Y
IDCJAC0010,8315,2011,11,23,37.7,1,Y
IDCJAC0010,8315,2011,11,24,38.1,1,Y
IDCJAC0010,8315,2011,11,25,29,1,Y
IDCJAC0010,8315,2011,11,26,26,1,Y
IDCJAC0010,8315,2011,11,27,23.9,1,Y
IDCJAC0010,8315,2011,11,28,23.4,1,Y
IDCJAC0010,8315,2011,11,29,27.5,1,Y
IDCJAC0010,8315,2011,11,30,33.3,1,Y
IDCJAC0010,8315,2011,12,1,37.7,1,Y
IDCJAC0010,8315,2011,12,2,37.2,1,Y
IDCJAC0010,8315,2011,12,3,37.8,1,Y
IDCJAC0010,8315,2011,12,4,36.3,1,Y
IDCJAC0010,8315,2011,12,5,31.2,1,Y
IDCJAC0010,8315,2011,12,6,26.1,1,Y
IDCJAC0010,8315,2011,12,7,27.2,1,Y
IDCJAC0010,8315,2011,12,8,27,1,Y
IDCJAC0010,8315,2011,12,9,31.3,1,Y
IDCJAC0010,8315,2011,12,10,32.1,1,Y
IDCJAC0010,8315,2011,12,11,30,1,Y
IDCJAC0010,8315,2011,12,12,28,1,Y
IDCJAC0010,8315,2011,12,13,27,1,Y
IDCJAC0010,8315,2011,12,14,29.8,1,Y
IDCJAC0010,8315,2011,12,15,31.6,1,Y
IDCJAC0010,8315,2011,12,16,32.2,1,Y
IDCJAC0010,8315,2011,12,17,29.5,1,Y
IDCJAC0010,8315,2011,12,18,27.2,1,Y
IDCJAC0010,8315,2011,12,19,27.4,1,Y
IDCJAC0010,8315,2011,12,20,27.1,1,Y
IDCJAC0010,8315,2011,12,21,29.6,1,Y
IDCJAC0010,8315,2011,12,22,30.3,1,Y
IDCJAC0010,8315,2011,12,23,29,1,Y
IDCJAC0010,8315,2011,12,24,31.8,1,Y
IDCJAC0010,8315,2011,12,25,31.4,1,Y
IDCJAC0010,8315,2011,12,26,37,1,Y
IDCJAC0010,8315,2011,12,27,40.1,1,Y
IDCJAC0010,8315,2011,12,28,41.1,1,Y
IDCJAC0010,8315,2011,12,29,39.3,1,Y
IDCJAC0010,8315,2011,12,30,26.9,1,Y
IDCJAC0010,8315,2011,12,31,25,1,Y
IDCJAC0010,8315,2012,1,1,27.2,1,Y
IDCJAC0010,8315,2012,1,2,29.3,1,Y
IDCJAC0010,8315,2012,1,3,37,1,Y
IDCJAC0010,8315,2012,1,4,28.8,1,Y
IDCJAC0010,8315,2012,1,5,29.2,1,Y
IDCJAC0010,8315,2012,1,6,27.3,1,Y
IDCJAC0010,8315,2012,1,7,27.5,1,Y
IDCJAC0010,8315,2012,1,8,30.5,1,Y
IDCJAC0010,8315,2012,1,9,35.7,1,Y
IDCJAC0010,8315,2012,1,10,37.9,1,Y
IDCJAC0010,8315,2012,1,11,37.7,1,Y
IDCJAC0010,8315,2012,1,12,36.3,1,Y
IDCJAC0010,8315,2012,1,13,37.7,1,Y
IDCJAC0010,8315,2012,1,14,35.1,1,Y
IDCJAC0010,8315,2012,1,15,32.4,1,Y
IDCJAC0010,8315,2012,1,16,29.4,1,Y
IDCJAC0010,8315,2012,1,17,35.3,1,Y
IDCJAC0010,8315,2012,1,18,38.1,1,Y
IDCJAC0010,8315,2012,1,19,33.5,1,Y
IDCJAC0010,8315,2012,1,20,35.6,1,Y
IDCJAC0010,8315,2012,1,21,30.3,1,Y
IDCJAC0010,8315,2012,1,22,31.6,1,Y
IDCJAC0010,8315,2012,1,23,36.4,1,Y
IDCJAC0010,8315,2012,1,24,43.7,1,Y
IDCJAC0010,8315,2012,1,25,43.7,1,Y
IDCJAC0010,8315,2012,1,26,40.7,1,Y
IDCJAC0010,8315,2012,1,27,43.9,1,Y
IDCJAC0010,8315,2012,1,28,41.6,1,Y
IDCJAC0010,8315,2012,1,29,35.5,1,Y
IDCJAC0010,8315,2012,1,30,39.6,1,Y
IDCJAC0010,8315,2012,1,31,41.5,1,Y
IDCJAC0010,8315,2012,2,1,35.9,1,Y
IDCJAC0010,8315,2012,2,2,34.9,1,Y
IDCJAC0010,8315,2012,2,3,26.4,1,Y
IDCJAC0010,8315,2012,2,4,27.6,1,Y
IDCJAC0010,8315,2012,2,5,33.8,1,Y
IDCJAC0010,8315,2012,2,6,38.1,1,Y
IDCJAC0010,8315,2012,2,7,40,1,Y
IDCJAC0010,8315,2012,2,8,32,1,Y
IDCJAC0010,8315,2012,2,9,33.9,1,Y
IDCJAC0010,8315,2012,2,10,32.1,1,Y
IDCJAC0010,8315,2012,2,11,29.1,1,Y
IDCJAC0010,8315,2012,2,12,29.7,1,Y
IDCJAC0010,8315,2012,2,13,29.6,1,Y
IDCJAC0010,8315,2012,2,14,29.2,1,Y
IDCJAC0010,8315,2012,2,15,29.3,1,Y
IDCJAC0010,8315,2012,2,16,29.1,1,Y
IDCJAC0010,8315,2012,2,17,29.5,1,Y
IDCJAC0010,8315,2012,2,18,30.9,1,Y
IDCJAC0010,8315,2012,2,19,37.2,1,Y
IDCJAC0010,8315,2012,2,20,36.1,1,Y
IDCJAC0010,8315,2012,2,21,31.2,1,Y
IDCJAC0010,8315,2012,2,22,29.9,1,Y
IDCJAC0010,8315,2012,2,23,29.1,1,Y
IDCJAC0010,8315,2012,2,24,28.6,1,Y
IDCJAC0010,8315,2012,2,25,27.2,1,Y
IDCJAC0010,8315,2012,2,26,28.3,1,Y
IDCJAC0010,8315,2012,2,27,28.9,1,Y
IDCJAC0010,8315,2012,2,28,32.4,1,Y
IDCJAC0010,8315,2012,2,29,37.9,1,Y
IDCJAC0010,8315,2012,3,1,35.2,1,Y
IDCJAC0010,8315,2012,3,2,34.2,1,Y
IDCJAC0010,8315,2012,3,3,36.4,1,Y
IDCJAC0010,8315,2012,3,4,37.8,1,Y
IDCJAC0010,8315,2012,3,5,40.5,1,Y
IDCJAC0010,8315,2012,3,6,40.4,1,Y
IDCJAC0010,8315,2012,3,7,30.9,1,Y
IDCJAC0010,8315,2012,3,8,34.7,1,Y
IDCJAC0010,8315,2012,3,9,43.5,1,Y
IDCJAC0010,8315,2012,3,10,42.2,1,Y
IDCJAC0010,8315,2012,3,11,40.8,1,Y
IDCJAC0010,8315,2012,3,12,38.3,1,Y
IDCJAC0010,8315,2012,3,13,30.5,1,Y
IDCJAC0010,8315,2012,3,14,33.8,1,Y
IDCJAC0010,8315,2012,3,15,35.3,1,Y
IDCJAC0010,8315,2012,3,16,35.3,1,Y
IDCJAC0010,8315,2012,3,17,37,1,Y
IDCJAC0010,8315,2012,3,18,32.5,1,Y
IDCJAC0010,8315,2012,3,19,29.7,1,Y
IDCJAC0010,8315,2012,3,20,28.1,1,Y
IDCJAC0010,8315,2012,3,21,30.7,1,Y
IDCJAC0010,8315,2012,3,22,31.7,1,Y
IDCJAC0010,8315,2012,3,23,32.3,1,Y
IDCJAC0010,8315,2012,3,24,32.8,1,Y
IDCJAC0010,8315,2012,3,25,29.3,1,Y
IDCJAC0010,8315,2012,3,26,29.9,1,Y
IDCJAC0010,8315,2012,3,27,28.5,1,Y
IDCJAC0010,8315,2012,3,28,29.7,1,Y
IDCJAC0010,8315,2012,3,29,29.9,1,Y
IDCJAC0010,8315,2012,3,30,26.4,1,Y
IDCJAC0010,8315,2012,3,31,26.8,1,Y
IDCJAC0010,8315,2012,4,1,25.7,1,Y
IDCJAC0010,8315,2012,4,2,26.8,1,Y
IDCJAC0010,8315,2012,4,3,27.7,1,Y
IDCJAC0010,8315,2012,4,4,28,1,Y
IDCJAC0010,8315,2012,4,5,26.1,1,Y
IDCJAC0010,8315,2012,4,6,31.5,1,Y
IDCJAC0010,8315,2012,4,7,31.5,1,Y
IDCJAC0010,8315,2012,4,8,28.3,1,Y
IDCJAC0010,8315,2012,4,9,32.4,1,Y
IDCJAC0010,8315,2012,4,10,37.6,1,Y
IDCJAC0010,8315,2012,4,11,37.1,1,Y
IDCJAC0010,8315,2012,4,12,32.5,1,Y
IDCJAC0010,8315,2012,4,13,27.7,1,Y
IDCJAC0010,8315,2012,4,14,27.1,1,Y
IDCJAC0010,8315,2012,4,15,28.6,1,Y
IDCJAC0010,8315,2012,4,16,26.1,1,Y
IDCJAC0010,8315,2012,4,17,25.7,1,Y
IDCJAC0010,8315,2012,4,18,25.5,1,Y
IDCJAC0010,8315,2012,4,19,25.6,1,Y
IDCJAC0010,8315,2012,4,20,25.3,1,Y
IDCJAC0010,8315,2012,4,21,24.5,1,Y
IDCJAC0010,8315,2012,4,22,25.5,1,Y
IDCJAC0010,8315,2012,4,23,29.2,1,Y
IDCJAC0010,8315,2012,4,24,32,1,Y
IDCJAC0010,8315,2012,4,25,33.6,1,Y
IDCJAC0010,8315,2012,4,26,34.6,1,Y
IDCJAC0010,8315,2012,4,27,35.1,1,Y
IDCJAC0010,8315,2012,4,28,27.1,1,Y
IDCJAC0010,8315,2012,4,29,25.8,1,Y
IDCJAC0010,8315,2012,4,30,24.6,1,Y
IDCJAC0010,8315,2012,5,1,29.1,1,Y
IDCJAC0010,8315,2012,5,2,35.1,1,Y
IDCJAC0010,8315,2012,5,3,27.3,1,Y
IDCJAC0010,8315,2012,5,4,26.4,1,Y
IDCJAC0010,8315,2012,5,5,28.2,1,Y
IDCJAC0010,8315,2012,5,6,22.8,1,Y
IDCJAC0010,8315,2012,5,7,24.4,1,Y
IDCJAC0010,8315,2012,5,8,22.9,1,Y
IDCJAC0010,8315,2012,5,9,24.2,1,Y
IDCJAC0010,8315,2012,5,10,25.3,1,Y
IDCJAC0010,8315,2012,5,11,28.7,1,Y
IDCJAC0010,8315,2012,5,12,31.7,1,Y
IDCJAC0010,8315,2012,5,13,25.3,1,Y
IDCJAC0010,8315,2012,5,14,23.5,1,Y
IDCJAC0010,8315,2012,5,15,24.9,1,Y
IDCJAC0010,8315,2012,5,16,25,1,Y
IDCJAC0010,8315,2012,5,17,25.6,1,Y
IDCJAC0010,8315,2012,5,18,27.3,1,Y
IDCJAC0010,8315,2012,5,19,30.1,1,Y
IDCJAC0010,8315,2012,5,20,28.9,1,Y
IDCJAC0010,8315,2012,5,21,27.1,1,Y
IDCJAC0010,8315,2012,5,22,26.8,1,Y
IDCJAC0010,8315,2012,5,23,26.7,1,Y
IDCJAC0010,8315,2012,5,24,25.7,1,Y
IDCJAC0010,8315,2012,5,25,25.6,1,Y
IDCJAC0010,8315,2012,5,26,26.6,1,Y
IDCJAC0010,8315,2012,5,27,27.2,1,Y
IDCJAC0010,8315,2012,5,28,25.7,1,Y
IDCJAC0010,8315,2012,5,29,27.4,1,Y
IDCJAC0010,8315,2012,5,30,27.6,1,Y
IDCJAC0010,8315,2012,5,31,27.4,1,Y
IDCJAC0010,8315,2012,6,1,24.3,1,Y
IDCJAC0010,8315,2012,6,2,25.3,1,Y
IDCJAC0010,8315,2012,6,3,26.5,1,Y
IDCJAC0010,8315,2012,6,4,28.4,1,Y
IDCJAC0010,8315,2012,6,5,27.6,1,Y
IDCJAC0010,8315,2012,6,6,18.4,1,Y
IDCJAC0010,8315,2012,6,7,22.7,1,Y
IDCJAC0010,8315,2012,6,8,22.7,1,Y
IDCJAC0010,8315,2012,6,9,20.1,1,Y
IDCJAC0010,8315,2012,6,10,22.5,1,Y
IDCJAC0010,8315,2012,6,11,23,1,Y
IDCJAC0010,8315,2012,6,12,21.1,1,Y
IDCJAC0010,8315,2012,6,13,20.8,1,Y
IDCJAC0010,8315,2012,6,14,20.5,1,Y
IDCJAC0010,8315,2012,6,15,20.5,1,Y
IDCJAC0010,8315,2012,6,16,21.2,1,Y
IDCJAC0010,8315,2012,6,17,23.3,1,Y
IDCJAC0010,8315,2012,6,18,25.9,1,Y
IDCJAC0010,8315,2012,6,19,24.4,1,Y
IDCJAC0010,8315,2012,6,20,19.2,1,Y
IDCJAC0010,8315,2012,6,21,16.8,1,Y
IDCJAC0010,8315,2012,6,22,17.2,1,Y
IDCJAC0010,8315,2012,6,23,17,1,Y
