Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,4106,2000,5,4,,,
IDCJAC0010,4106,2000,5,5,,,
IDCJAC0010,4106,2000,5,6,,,
IDCJAC0010,4106,2000,5,7,,,
IDCJAC0010,4106,2000,5,8,,,
IDCJAC0010,4106,2000,5,9,,,
IDCJAC0010,4106,2000,5,10,,,
IDCJAC0010,4106,2000,5,11,,,
IDCJAC0010,4106,2000,5,12,,,
IDCJAC0010,4106,2000,5,13,,,
IDCJAC0010,4106,2000,5,14,,,
IDCJAC0010,4106,2000,5,15,,,
IDCJAC0010,4106,2000,5,16,,,
IDCJAC0010,4106,2000,5,17,,,
IDCJAC0010,4106,2000,5,18,,,
IDCJAC0010,4106,2000,5,19,,,
IDCJAC0010,4106,2000,5,20,,,
IDCJAC0010,4106,2000,5,21,,,
IDCJAC0010,4106,2000,5,22,,,
IDCJAC0010,4106,2000,5,23,,,
IDCJAC0010,4106,2000,5,24,,,
IDCJAC0010,4106,2000,5,25,,,
IDCJAC0010,4106,2000,5,26,,,
IDCJAC0010,4106,2000,5,27,,,
IDCJAC0010,4106,2000,5,28,,,
IDCJAC0010,4106,2000,5,29,,,
IDCJAC0010,4106,2000,5,30,,,
IDCJAC0010,4106,2000,5,31,,,
IDCJAC0010,4106,2000,6,1,,,
IDCJAC0010,4106,2000,6,2,,,
IDCJAC0010,4106,2000,6,3,,,
IDCJAC0010,4106,2000,6,4,,,
IDCJAC0010,4106,2000,6,5,,,
IDCJAC0010,4106,2000,6,6,,,
IDCJAC0010,4106,2000,6,7,,,
IDCJAC0010,4106,2000,6,8,,,
IDCJAC0010,4106,2000,6,9,,,
IDCJAC0010,4106,2000,6,10,,,
IDCJAC0010,4106,2000,6,11,,,
IDCJAC0010,4106,2000,6,12,,,
IDCJAC0010,4106,2000,6,13,,,
IDCJAC0010,4106,2000,6,14,,,
IDCJAC0010,4106,2000,6,15,,,
IDCJAC0010,4106,2000,6,16,,,
IDCJAC0010,4106,2000,6,17,,,
IDCJAC0010,4106,2000,6,18,,,
IDCJAC0010,4106,2000,6,19,,,
IDCJAC0010,4106,2000,6,20,,,
IDCJAC0010,4106,2000,6,21,,,
IDCJAC0010,4106,2000,6,22,,,
IDCJAC0010,4106,2000,6,23,,,
IDCJAC0010,4106,2000,6,24,,,
IDCJAC0010,4106,2000,6,25,,,
IDCJAC0010,4106,2000,6,26,,,
IDCJAC0010,4106,2000,6,27,,,
IDCJAC0010,4106,2000,6,28,,,
IDCJAC0010,4106,2000,6,29,,,
IDCJAC0010,4106,2000,6,30,,,
IDCJAC0010,4106,2000,7,1,,,
IDCJAC0010,4106,2000,7,2,,,
IDCJAC0010,4106,2000,7,3,,,
IDCJAC0010,4106,2000,7,4,,,
IDCJAC0010,4106,2000,7,5,,,
IDCJAC0010,4106,2000,7,6,,,
IDCJAC0010,4106,2000,7,7,,,
IDCJAC0010,4106,2000,7,8,,,
IDCJAC0010,4106,2000,7,9,,,
IDCJAC0010,4106,2000,7,10,,,
IDCJAC0010,4106,2000,7,11,,,
IDCJAC0010,4106,2000,7,12,,,
IDCJAC0010,4106,2000,7,13,,,
IDCJAC0010,4106,2000,7,14,,,
IDCJAC0010,4106,2000,7,15,,,
IDCJAC0010,4106,2000,7,16,,,
IDCJAC0010,4106,2000,7,17,,,
IDCJAC0010,4106,2000,7,18,,,
IDCJAC0010,4106,2000,7,19,,,
IDCJAC0010,4106,2000,7,20,,,
IDCJAC0010,4106,2000,7,21,,,
IDCJAC0010,4106,2000,7,22,,,
IDCJAC0010,4106,2000,7,23,,,
IDCJAC0010,4106,2000,7,24,,,
IDCJAC0010,4106,2000,7,25,,,
IDCJAC0010,4106,2000,7,26,,,
IDCJAC0010,4106,2000,7,27,,,
IDCJAC0010,4106,2000,7,28,,,
IDCJAC0010,4106,2000,7,29,,,
IDCJAC0010,4106,2000,7,30,,,
IDCJAC0010,4106,2000,7,31,,,
IDCJAC0010,4106,2000,8,1,,,
IDCJAC0010,4106,2000,8,2,,,
IDCJAC0010,4106,2000,8,3,,,
IDCJAC0010,4106,2000,8,4,,,
IDCJAC0010,4106,2000,8,5,,,
IDCJAC0010,4106,2000,8,6,,,
IDCJAC0010,4106,2000,8,7,,,
IDCJAC0010,4106,2000,8,8,,,
IDCJAC0010,4106,2000,8,9,,,
IDCJAC0010,4106,2000,8,10,,,
IDCJAC0010,4106,2000,8,11,,,
IDCJAC0010,4106,2000,8,12,,,
IDCJAC0010,4106,2000,8,13,,,
IDCJAC0010,4106,2000,8,14,,,
IDCJAC0010,4106,2000,8,15,,,
IDCJAC0010,4106,2000,8,16,,,
IDCJAC0010,4106,2000,8,17,,,
IDCJAC0010,4106,2000,8,18,,,
IDCJAC0010,4106,2000,8,19,,,
IDCJAC0010,4106,2000,8,20,,,
IDCJAC0010,4106,2000,8,21,,,
IDCJAC0010,4106,2000,8,22,,,
IDCJAC0010,4106,2000,8,23,,,
IDCJAC0010,4106,2000,8,24,,,
IDCJAC0010,4106,2000,8,25,,,
IDCJAC0010,4106,2000,8,26,,,
IDCJAC0010,4106,2000,8,27,,,
IDCJAC0010,4106,2000,8,28,,,
IDCJAC0010,4106,2000,8,29,,,
IDCJAC0010,4106,2000,8,30,,,
IDCJAC0010,4106,2000,8,31,,,
IDCJAC0010,4106,2000,9,1,,,
IDCJAC0010,4106,2000,9,2,,,
IDCJAC0010,4106,2000,9,3,,,
IDCJAC0010,4106,2000,9,4,,,
IDCJAC0010,4106,2000,9,5,,,
IDCJAC0010,4106,2000,9,6,,,
IDCJAC0010,4106,2000,9,7,,,
IDCJAC0010,4106,2000,9,8,,,
IDCJAC0010,4106,2000,9,9,,,
IDCJAC0010,4106,2000,9,10,,,
IDCJAC0010,4106,2000,9,11,,,
IDCJAC0010,4106,2000,9,12,,,
IDCJAC0010,4106,2000,9,13,,,
IDCJAC0010,4106,2000,9,14,,,
IDCJAC0010,4106,2000,9,15,,,
IDCJAC0010,4106,2000,9,16,,,
IDCJAC0010,4106,2000,9,17,,,
IDCJAC0010,4106,2000,9,18,,,
IDCJAC0010,4106,2000,9,19,,,
IDCJAC0010,4106,2000,9,20,,,
IDCJAC0010,4106,2000,9,21,,,
IDCJAC0010,4106,2000,9,22,,,
IDCJAC0010,4106,2000,9,23,,,
IDCJAC0010,4106,2000,9,24,,,
IDCJAC0010,4106,2000,9,25,,,
IDCJAC0010,4106,2000,9,26,40,,Y
IDCJAC0010,4106,2000,9,27,41,1,Y
IDCJAC0010,4106,2000,9,28,40,1,Y
IDCJAC0010,4106,2000,9,29,38,1,Y
IDCJAC0010,4106,2000,9,30,40,1,Y
IDCJAC0010,4106,2000,10,1,39,1,Y
IDCJAC0010,4106,2000,10,2,40,1,Y
IDCJAC0010,4106,2000,10,3,41,1,Y
IDCJAC0010,4106,2000,10,4,39,1,Y
IDCJAC0010,4106,2000,10,5,40,1,Y
IDCJAC0010,4106,2000,10,6,41,1,Y
IDCJAC0010,4106,2000,10,7,37,1,Y
IDCJAC0010,4106,2000,10,8,35,1,Y
IDCJAC0010,4106,2000,10,9,36,1,Y
IDCJAC0010,4106,2000,10,10,36,1,Y
IDCJAC0010,4106,2000,10,11,39,1,Y
IDCJAC0010,4106,2000,10,12,39,1,Y
IDCJAC0010,4106,2000,10,13,36,1,Y
IDCJAC0010,4106,2000,10,14,37,1,Y
IDCJAC0010,4106,2000,10,15,38,1,Y
IDCJAC0010,4106,2000,10,16,34,1,Y
IDCJAC0010,4106,2000,10,17,35,1,Y
IDCJAC0010,4106,2000,10,18,33,1,Y
IDCJAC0010,4106,2000,10,19,33,1,Y
IDCJAC0010,4106,2000,10,20,34,1,Y
IDCJAC0010,4106,2000,10,21,35,1,Y
IDCJAC0010,4106,2000,10,22,36,1,Y
IDCJAC0010,4106,2000,10,23,34,1,Y
IDCJAC0010,4106,2000,10,24,35,1,Y
IDCJAC0010,4106,2000,10,25,35,1,Y
IDCJAC0010,4106,2000,10,26,35,1,Y
IDCJAC0010,4106,2000,10,27,36,1,Y
IDCJAC0010,4106,2000,10,28,36,1,Y
IDCJAC0010,4106,2000,10,29,36,1,Y
IDCJAC0010,4106,2000,10,30,38,1,Y
IDCJAC0010,4106,2000,10,31,37,1,Y
IDCJAC0010,4106,2000,11,1,35,1,Y
IDCJAC0010,4106,2000,11,2,35,1,Y
IDCJAC0010,4106,2000,11,3,38,1,Y
IDCJAC0010,4106,2000,11,4,40,1,Y
IDCJAC0010,4106,2000,11,5,39,1,Y
IDCJAC0010,4106,2000,11,6,38,1,Y
IDCJAC0010,4106,2000,11,7,37,1,Y
IDCJAC0010,4106,2000,11,8,37,1,Y
IDCJAC0010,4106,2000,11,9,38,1,Y
IDCJAC0010,4106,2000,11,10,38,1,Y
IDCJAC0010,4106,2000,11,11,38,1,Y
IDCJAC0010,4106,2000,11,12,34,1,Y
IDCJAC0010,4106,2000,11,13,35,1,Y
IDCJAC0010,4106,2000,11,14,36,1,Y
IDCJAC0010,4106,2000,11,15,38,1,Y
IDCJAC0010,4106,2000,11,16,39,1,Y
IDCJAC0010,4106,2000,11,17,39,1,Y
IDCJAC0010,4106,2000,11,18,39,1,Y
IDCJAC0010,4106,2000,11,19,38,1,Y
IDCJAC0010,4106,2000,11,20,39,1,Y
IDCJAC0010,4106,2000,11,21,35,1,Y
IDCJAC0010,4106,2000,11,22,38,1,Y
IDCJAC0010,4106,2000,11,23,39,1,Y
IDCJAC0010,4106,2000,11,24,40,1,Y
IDCJAC0010,4106,2000,11,25,42,1,Y
IDCJAC0010,4106,2000,11,26,41,1,Y
IDCJAC0010,4106,2000,11,27,42,1,Y
IDCJAC0010,4106,2000,11,28,42,1,Y
IDCJAC0010,4106,2000,11,29,43,1,Y
IDCJAC0010,4106,2000,11,30,44,1,Y
IDCJAC0010,4106,2000,12,1,41,1,Y
IDCJAC0010,4106,2000,12,2,38,1,Y
IDCJAC0010,4106,2000,12,3,41,1,Y
IDCJAC0010,4106,2000,12,4,43,1,Y
IDCJAC0010,4106,2000,12,5,41,1,Y
IDCJAC0010,4106,2000,12,6,39,1,Y
IDCJAC0010,4106,2000,12,7,38,1,Y
IDCJAC0010,4106,2000,12,8,30,1,Y
IDCJAC0010,4106,2000,12,9,36,1,Y
IDCJAC0010,4106,2000,12,10,40,1,Y
IDCJAC0010,4106,2000,12,11,41,1,Y
IDCJAC0010,4106,2000,12,12,40,1,Y
IDCJAC0010,4106,2000,12,13,,,
IDCJAC0010,4106,2000,12,14,,,
IDCJAC0010,4106,2000,12,15,,,
IDCJAC0010,4106,2000,12,16,,,
IDCJAC0010,4106,2000,12,17,,,
IDCJAC0010,4106,2000,12,18,,,
IDCJAC0010,4106,2000,12,19,,,
IDCJAC0010,4106,2000,12,20,,,
IDCJAC0010,4106,2000,12,21,,,
IDCJAC0010,4106,2000,12,22,38,,Y
IDCJAC0010,4106,2000,12,23,40,1,Y
IDCJAC0010,4106,2000,12,24,42,1,Y
IDCJAC0010,4106,2000,12,25,43,1,Y
IDCJAC0010,4106,2000,12,26,44,1,Y
IDCJAC0010,4106,2000,12,27,43,1,Y
IDCJAC0010,4106,2000,12,28,44,1,Y
IDCJAC0010,4106,2000,12,29,45,1,Y
IDCJAC0010,4106,2000,12,30,44,1,Y
IDCJAC0010,4106,2000,12,31,41,1,Y
IDCJAC0010,4106,2001,1,1,42,1,Y
IDCJAC0010,4106,2001,1,2,42,1,Y
IDCJAC0010,4106,2001,1,3,42,1,Y
IDCJAC0010,4106,2001,1,4,43,1,Y
IDCJAC0010,4106,2001,1,5,,,
IDCJAC0010,4106,2001,1,6,,,
IDCJAC0010,4106,2001,1,7,42.8,,Y
IDCJAC0010,4106,2001,1,8,43.7,1,Y
IDCJAC0010,4106,2001,1,9,43.7,1,Y
IDCJAC0010,4106,2001,1,10,42.7,1,Y
IDCJAC0010,4106,2001,1,11,42.3,1,Y
IDCJAC0010,4106,2001,1,12,39.7,1,Y
IDCJAC0010,4106,2001,1,13,39.5,1,Y
IDCJAC0010,4106,2001,1,14,39.1,1,Y
IDCJAC0010,4106,2001,1,15,38.6,1,Y
IDCJAC0010,4106,2001,1,16,39.8,1,Y
IDCJAC0010,4106,2001,1,17,36,1,Y
IDCJAC0010,4106,2001,1,18,33,1,Y
IDCJAC0010,4106,2001,1,19,30,1,Y
IDCJAC0010,4106,2001,1,20,37,1,Y
IDCJAC0010,4106,2001,1,21,42,1,Y
IDCJAC0010,4106,2001,1,22,44,1,Y
IDCJAC0010,4106,2001,1,23,41,1,Y
IDCJAC0010,4106,2001,1,24,37,1,Y
IDCJAC0010,4106,2001,1,25,38,1,Y
IDCJAC0010,4106,2001,1,26,37,1,Y
IDCJAC0010,4106,2001,1,27,41,1,Y
IDCJAC0010,4106,2001,1,28,41,1,Y
IDCJAC0010,4106,2001,1,29,40,1,Y
IDCJAC0010,4106,2001,1,30,37,1,Y
IDCJAC0010,4106,2001,1,31,28,1,Y
IDCJAC0010,4106,2001,2,1,35,1,Y
IDCJAC0010,4106,2001,2,2,37,1,Y
IDCJAC0010,4106,2001,2,3,38,1,Y
IDCJAC0010,4106,2001,2,4,38,1,Y
IDCJAC0010,4106,2001,2,5,36,1,Y
IDCJAC0010,4106,2001,2,6,38,1,Y
IDCJAC0010,4106,2001,2,7,40,1,Y
IDCJAC0010,4106,2001,2,8,37,1,Y
IDCJAC0010,4106,2001,2,9,,,
IDCJAC0010,4106,2001,2,10,,,
IDCJAC0010,4106,2001,2,11,,,
IDCJAC0010,4106,2001,2,12,,,
IDCJAC0010,4106,2001,2,13,,,
IDCJAC0010,4106,2001,2,14,,,
IDCJAC0010,4106,2001,2,15,,,
IDCJAC0010,4106,2001,2,16,,,
IDCJAC0010,4106,2001,2,17,,,
IDCJAC0010,4106,2001,2,18,,,
IDCJAC0010,4106,2001,2,19,,,
IDCJAC0010,4106,2001,2,20,,,
IDCJAC0010,4106,2001,2,21,,,
IDCJAC0010,4106,2001,2,22,,,
IDCJAC0010,4106,2001,2,23,,,
IDCJAC0010,4106,2001,2,24,,,
IDCJAC0010,4106,2001,2,25,,,
IDCJAC0010,4106,2001,2,26,,,
IDCJAC0010,4106,2001,2,27,,,
IDCJAC0010,4106,2001,2,28,,,
IDCJAC0010,4106,2001,3,1,,,
IDCJAC0010,4106,2001,3,2,,,
IDCJAC0010,4106,2001,3,3,,,
IDCJAC0010,4106,2001,3,4,,,
IDCJAC0010,4106,2001,3,5,,,
IDCJAC0010,4106,2001,3,6,,,
IDCJAC0010,4106,2001,3,7,,,
IDCJAC0010,4106,2001,3,8,,,
IDCJAC0010,4106,2001,3,9,39,,Y
IDCJAC0010,4106,2001,3,10,38,1,Y
IDCJAC0010,4106,2001,3,11,36,1,Y
IDCJAC0010,4106,2001,3,12,36,1,Y
IDCJAC0010,4106,2001,3,13,37,1,Y
IDCJAC0010,4106,2001,3,14,39,1,Y
IDCJAC0010,4106,2001,3,15,40,1,Y
IDCJAC0010,4106,2001,3,16,39,1,Y
IDCJAC0010,4106,2001,3,17,37,1,Y
IDCJAC0010,4106,2001,3,18,35,1,Y
IDCJAC0010,4106,2001,3,19,35,1,Y
IDCJAC0010,4106,2001,3,20,33,1,Y
IDCJAC0010,4106,2001,3,21,29,1,Y
IDCJAC0010,4106,2001,3,22,33,1,Y
IDCJAC0010,4106,2001,3,23,35,1,Y
IDCJAC0010,4106,2001,3,24,33,1,Y
IDCJAC0010,4106,2001,3,25,31,1,Y
IDCJAC0010,4106,2001,3,26,32,1,Y
IDCJAC0010,4106,2001,3,27,34,1,Y
IDCJAC0010,4106,2001,3,28,35,1,Y
IDCJAC0010,4106,2001,3,29,35,1,Y
IDCJAC0010,4106,2001,3,30,,,
IDCJAC0010,4106,2001,3,31,,,
IDCJAC0010,4106,2001,4,1,,,
IDCJAC0010,4106,2001,4,2,,,
IDCJAC0010,4106,2001,4,3,,,
IDCJAC0010,4106,2001,4,4,,,
IDCJAC0010,4106,2001,4,5,,,
IDCJAC0010,4106,2001,4,6,,,
IDCJAC0010,4106,2001,4,7,,,
IDCJAC0010,4106,2001,4,8,,,
IDCJAC0010,4106,2001,4,9,,,
IDCJAC0010,4106,2001,4,10,36,,Y
IDCJAC0010,4106,2001,4,11,35,1,Y
IDCJAC0010,4106,2001,4,12,35,1,Y
IDCJAC0010,4106,2001,4,13,36,1,Y
IDCJAC0010,4106,2001,4,14,36,1,Y
IDCJAC0010,4106,2001,4,15,36,1,Y
IDCJAC0010,4106,2001,4,16,36,1,Y
IDCJAC0010,4106,2001,4,17,36,1,Y
IDCJAC0010,4106,2001,4,18,37,1,Y
IDCJAC0010,4106,2001,4,19,37,1,Y
IDCJAC0010,4106,2001,4,20,33,1,Y
IDCJAC0010,4106,2001,4,21,35,1,Y
IDCJAC0010,4106,2001,4,22,38,1,Y
IDCJAC0010,4106,2001,4,23,36,1,Y
IDCJAC0010,4106,2001,4,24,36,1,Y
IDCJAC0010,4106,2001,4,25,36,1,Y
IDCJAC0010,4106,2001,4,26,36,1,Y
IDCJAC0010,4106,2001,4,27,33,1,Y
IDCJAC0010,4106,2001,4,28,,,
IDCJAC0010,4106,2001,4,29,35,,Y
IDCJAC0010,4106,2001,4,30,34,1,Y
IDCJAC0010,4106,2001,5,1,28,1,Y
IDCJAC0010,4106,2001,5,2,30,1,Y
IDCJAC0010,4106,2001,5,3,33,1,Y
IDCJAC0010,4106,2001,5,4,33,1,Y
IDCJAC0010,4106,2001,5,5,33,1,Y
IDCJAC0010,4106,2001,5,6,36,1,Y
IDCJAC0010,4106,2001,5,7,35,1,Y
IDCJAC0010,4106,2001,5,8,35,1,Y
IDCJAC0010,4106,2001,5,9,34,1,Y
IDCJAC0010,4106,2001,5,10,34,1,Y
IDCJAC0010,4106,2001,5,11,35,1,Y
IDCJAC0010,4106,2001,5,12,33,1,Y
IDCJAC0010,4106,2001,5,13,30,1,Y
IDCJAC0010,4106,2001,5,14,28,1,Y
IDCJAC0010,4106,2001,5,15,28,1,Y
IDCJAC0010,4106,2001,5,16,27,1,Y
IDCJAC0010,4106,2001,5,17,28,1,Y
IDCJAC0010,4106,2001,5,18,28,1,Y
IDCJAC0010,4106,2001,5,19,27,1,Y
IDCJAC0010,4106,2001,5,20,25,1,Y
IDCJAC0010,4106,2001,5,21,29,1,Y
IDCJAC0010,4106,2001,5,22,29,1,Y
IDCJAC0010,4106,2001,5,23,29,1,Y
IDCJAC0010,4106,2001,5,24,30,1,Y
IDCJAC0010,4106,2001,5,25,31,1,Y
IDCJAC0010,4106,2001,5,26,30,1,Y
IDCJAC0010,4106,2001,5,27,29,1,Y
IDCJAC0010,4106,2001,5,28,30,1,Y
IDCJAC0010,4106,2001,5,29,29,1,Y
IDCJAC0010,4106,2001,5,30,25,1,Y
IDCJAC0010,4106,2001,5,31,26,1,Y
IDCJAC0010,4106,2001,6,1,27,1,Y
IDCJAC0010,4106,2001,6,2,30,1,Y
IDCJAC0010,4106,2001,6,3,23,1,Y
IDCJAC0010,4106,2001,6,4,30,1,Y
IDCJAC0010,4106,2001,6,5,26,1,Y
IDCJAC0010,4106,2001,6,6,23,1,Y
IDCJAC0010,4106,2001,6,7,23,1,Y
IDCJAC0010,4106,2001,6,8,23,1,Y
IDCJAC0010,4106,2001,6,9,26,1,Y
IDCJAC0010,4106,2001,6,10,25,1,Y
IDCJAC0010,4106,2001,6,11,25,1,Y
IDCJAC0010,4106,2001,6,12,26,1,Y
IDCJAC0010,4106,2001,6,13,27,1,Y
IDCJAC0010,4106,2001,6,14,29,1,Y
IDCJAC0010,4106,2001,6,15,31,1,Y
IDCJAC0010,4106,2001,6,16,30,1,Y
IDCJAC0010,4106,2001,6,17,30,1,Y
IDCJAC0010,4106,2001,6,18,28,1,Y
IDCJAC0010,4106,2001,6,19,27,1,Y
IDCJAC0010,4106,2001,6,20,26,1,Y
IDCJAC0010,4106,2001,6,21,26,1,Y
IDCJAC0010,4106,2001,6,22,25,1,Y
IDCJAC0010,4106,2001,6,23,26,1,Y
IDCJAC0010,4106,2001,6,24,28,1,Y
IDCJAC0010,4106,2001,6,25,27,1,Y
IDCJAC0010,4106,2001,6,26,28,1,Y
IDCJAC0010,4106,2001,6,27,29,1,Y
IDCJAC0010,4106,2001,6,28,29,1,Y
IDCJAC0010,4106,2001,6,29,30,1,Y
IDCJAC0010,4106,2001,6,30,29,1,Y
IDCJAC0010,4106,2001,7,1,29,1,Y
IDCJAC0010,4106,2001,7,2,29,1,Y
IDCJAC0010,4106,2001,7,3,30,1,Y
IDCJAC0010,4106,2001,7,4,30,1,Y
IDCJAC0010,4106,2001,7,5,28,1,Y
IDCJAC0010,4106,2001,7,6,29,1,Y
IDCJAC0010,4106,2001,7,7,30,1,Y
IDCJAC0010,4106,2001,7,8,31,1,Y
IDCJAC0010,4106,2001,7,9,27,1,Y
IDCJAC0010,4106,2001,7,10,26,1,Y
IDCJAC0010,4106,2001,7,11,24,1,Y
IDCJAC0010,4106,2001,7,12,26,1,Y
IDCJAC0010,4106,2001,7,13,23,1,Y
IDCJAC0010,4106,2001,7,14,17,1,Y
IDCJAC0010,4106,2001,7,15,19,1,Y
IDCJAC0010,4106,2001,7,16,19,1,Y
IDCJAC0010,4106,2001,7,17,22,1,Y
IDCJAC0010,4106,2001,7,18,21,1,Y
IDCJAC0010,4106,2001,7,19,24,1,Y
IDCJAC0010,4106,2001,7,20,26,1,Y
IDCJAC0010,4106,2001,7,21,27,1,Y
IDCJAC0010,4106,2001,7,22,,,
IDCJAC0010,4106,2001,7,23,27,,Y
IDCJAC0010,4106,2001,7,24,26,1,Y
IDCJAC0010,4106,2001,7,25,25,1,Y
IDCJAC0010,4106,2001,7,26,25,1,Y
IDCJAC0010,4106,2001,7,27,25,1,Y
IDCJAC0010,4106,2001,7,28,26,1,Y
IDCJAC0010,4106,2001,7,29,27,1,Y
IDCJAC0010,4106,2001,7,30,29,1,Y
IDCJAC0010,4106,2001,7,31,29,1,Y
IDCJAC0010,4106,2001,8,1,27,1,Y
IDCJAC0010,4106,2001,8,2,29,1,Y
IDCJAC0010,4106,2001,8,3,31,1,Y
IDCJAC0010,4106,2001,8,4,31,1,Y
